"url","text"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/tenders","Tenders & Quotations"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/balance-sheets","Balance Sheets"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/faculty-affairs","Faculty Affairs"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/institute/iqac-reports","IQAC Reports"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/administration","Administration"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/board-of-governors","Board Of Governors"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/chairman-bog","Chairman, Board of Governors"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/director","Director"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/senate-members","Senate Members"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/building-works-committee","Building & Works Committee"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/finance-committee","Finance Committee"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/grievance-redressal-committee","Grievance Redressal Committee"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/institute-functionaries","Institute Functionaries"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/minutes-meetings","Minutes of Meetings"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/programmes","Programmes"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/programmes/ug/structure","Undergraduate"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/programmes/pg/structure","Postgraduate"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/programmes/phd","Doctorate"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/programmes/student-support","Academic Support for Students"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/programmes/accreditation","Accreditation"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/programmes/scholarships","Scholarships"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/iqac/aqar-reports","IQAC Reports"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/admissions","Admissions"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/academic-units","Academic Units"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/departments","Departments"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/centres","Centres"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/research/overview","Research"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/research/overview","Overview"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/research-groups","Research Groups"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/sponsored-research","Sponsored Research"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/house-projects","In-House Projects"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/consultancy","Consultancy"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/courses-and-conferences","Courses and Conferences"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/yrf/about-programme","Young Research Fellows Programme"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/norms-and-forms","Norms and Forms"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/research/contacts","Contacts"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/campus-life","Campus Life"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/current-students","Students"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/facilities","Facilities"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/events/dr-sanjeev-kumar-pec-india-2020-top-cited-paper-award","Dr. Sanjeev Kumar has received the India 2020 Top Cited Paper Award"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/events/online-short-term-course-stc-smart-functional-materials-emerging-applications","Online Short Term Course (STC) on Smart Functional Materials for Emerging Applications"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/events/webinar-ansys-high-frequency-application-5g-antenna","Webinar on ANSYS High Frequency Application in 5G Antenna"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/events/two-days-workshop-advanced-functional-materials-wafm-2020","Two Days Workshop on Advanced Functional Materials (WAFM-2020)"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/events/online-short-term-course-nanotechnology-electronic-and-photonic-devices-nanodev-2020","Online Short Term Course on Nanotechnology for Electronic and Photonic Devices (NANODEV-2020)"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/events/6th-international-yoga-day","6th International Yoga Day"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/all_events","All Events"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/institute","Institute"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/history","History"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/vision","Vision & Mission"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/campus","Campus"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/location","Location"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/top-stories","Top Stories"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/pec-anthem","PEC Anthem"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/all_events","News & Events"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/rules-guidelines-forms","Rules, Guidelines & Forms"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/office-orders","Office Orders"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/tenders","Tenders and Quotations"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/jobs","Job Openings"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/research/overview","Overview"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/research-groups","Research Groups"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/sponsored-research","Sponsored Research"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/consultancy","Consultancy"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/coe/collaborations","Collaborations"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/house-projects","In-House Projects"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/current-students/time-tables","Time Tables"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/current-students/examination","Examination"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/academics/calendar","Academic Calendar"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/programmes/ug/structure","Undergraduate Programme"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/programmes/pg/structure","Postgraduate Programme"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/programmes/phd","PhD Programme"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/library","Library"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/computer-centre","Computer Centre"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/Sports","Sports"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/hostels","Hostels"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/medical-facilities","Medical Facility"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/workshops","Workshops"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/multimedia","Multimedia"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/prospectus","Brochure & Prospectus"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/institute/sexual-harassment-complaints-committee","Sexual Harassment Complaints"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/credits","Website Credits"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/web_editor","Web Editor"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/anti-ragging","Anti-Ragging"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/privacy-policy","Privacy Statement"
"https://pec.ac.in/events/online-short-term-course-stc-smart-functional-materials-emerging-applications/reporting-copyright-infringement","Report Copyright Infringement"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/jobs","Jobs"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/tenders","Tenders"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/node/549","RTI"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/tnp/about-cell","Placements"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/institute-functionaries","Contact Us"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/",""
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/","Home"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/institute","Institute"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/history","History"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/vision","Vision & Mission"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/campus","Campus"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/location","Location"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/all_events","News and Events"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/tenders","Tenders & Quotations"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/balance-sheets","Balance Sheets"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/faculty-affairs","Faculty Affairs"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/institute/iqac-reports","IQAC Reports"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/administration","Administration"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/board-of-governors","Board Of Governors"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/chairman-bog","Chairman, Board of Governors"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/director","Director"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/senate-members","Senate Members"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/building-works-committee","Building & Works Committee"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/finance-committee","Finance Committee"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/grievance-redressal-committee","Grievance Redressal Committee"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/institute-functionaries","Institute Functionaries"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/minutes-meetings","Minutes of Meetings"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/programmes","Programmes"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/programmes/ug/structure","Undergraduate"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/programmes/pg/structure","Postgraduate"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/programmes/phd","Doctorate"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/programmes/student-support","Academic Support for Students"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/programmes/accreditation","Accreditation"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/programmes/scholarships","Scholarships"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/iqac/aqar-reports","IQAC Reports"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/admissions","Admissions"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/academic-units","Academic Units"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/departments","Departments"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/centres","Centres"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/research/overview","Research"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/research/overview","Overview"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/research-groups","Research Groups"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/sponsored-research","Sponsored Research"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/house-projects","In-House Projects"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/consultancy","Consultancy"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/courses-and-conferences","Courses and Conferences"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/yrf/about-programme","Young Research Fellows Programme"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/norms-and-forms","Norms and Forms"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/research/contacts","Contacts"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/campus-life","Campus Life"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/current-students","Students"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/facilities","Facilities"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/events/dr-sanjeev-kumar-pec-india-2020-top-cited-paper-award","Dr. Sanjeev Kumar has received the India 2020 Top Cited Paper Award"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/events/online-short-term-course-stc-smart-functional-materials-emerging-applications","Online Short Term Course (STC) on Smart Functional Materials for Emerging Applications"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/events/webinar-ansys-high-frequency-application-5g-antenna","Webinar on ANSYS High Frequency Application in 5G Antenna"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/events/two-days-workshop-advanced-functional-materials-wafm-2020","Two Days Workshop on Advanced Functional Materials (WAFM-2020)"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/events/online-short-term-course-nanotechnology-electronic-and-photonic-devices-nanodev-2020","Online Short Term Course on Nanotechnology for Electronic and Photonic Devices (NANODEV-2020)"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/events/6th-international-yoga-day","6th International Yoga Day"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/all_events","All Events"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/institute","Institute"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/history","History"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/vision","Vision & Mission"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/campus","Campus"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/location","Location"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/top-stories","Top Stories"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/pec-anthem","PEC Anthem"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/all_events","News & Events"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/rules-guidelines-forms","Rules, Guidelines & Forms"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/office-orders","Office Orders"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/tenders","Tenders and Quotations"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/jobs","Job Openings"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/research/overview","Overview"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/research-groups","Research Groups"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/sponsored-research","Sponsored Research"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/consultancy","Consultancy"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/coe/collaborations","Collaborations"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/house-projects","In-House Projects"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/current-students/time-tables","Time Tables"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/current-students/examination","Examination"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/academics/calendar","Academic Calendar"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/programmes/ug/structure","Undergraduate Programme"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/programmes/pg/structure","Postgraduate Programme"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/programmes/phd","PhD Programme"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/library","Library"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/computer-centre","Computer Centre"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/Sports","Sports"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/hostels","Hostels"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/medical-facilities","Medical Facility"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/workshops","Workshops"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/multimedia","Multimedia"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/prospectus","Brochure & Prospectus"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/institute/sexual-harassment-complaints-committee","Sexual Harassment Complaints"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/credits","Website Credits"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/web_editor","Web Editor"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/anti-ragging","Anti-Ragging"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/privacy-policy","Privacy Statement"
"https://pec.ac.in/events/webinar-ansys-high-frequency-application-5g-antenna/reporting-copyright-infringement","Report Copyright Infringement"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/jobs","Jobs"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/tenders","Tenders"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/node/549","RTI"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/tnp/about-cell","Placements"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/institute-functionaries","Contact Us"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/",""
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/","Home"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/institute","Institute"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/history","History"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/vision","Vision & Mission"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/campus","Campus"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/location","Location"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/all_events","News and Events"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/tenders","Tenders & Quotations"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/balance-sheets","Balance Sheets"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/faculty-affairs","Faculty Affairs"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/institute/iqac-reports","IQAC Reports"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/administration","Administration"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/board-of-governors","Board Of Governors"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/chairman-bog","Chairman, Board of Governors"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/director","Director"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/senate-members","Senate Members"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/building-works-committee","Building & Works Committee"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/finance-committee","Finance Committee"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/grievance-redressal-committee","Grievance Redressal Committee"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/institute-functionaries","Institute Functionaries"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/minutes-meetings","Minutes of Meetings"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/programmes","Programmes"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/programmes/ug/structure","Undergraduate"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/programmes/pg/structure","Postgraduate"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/programmes/phd","Doctorate"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/programmes/student-support","Academic Support for Students"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/programmes/accreditation","Accreditation"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/programmes/scholarships","Scholarships"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/iqac/aqar-reports","IQAC Reports"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/admissions","Admissions"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/academic-units","Academic Units"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/departments","Departments"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/centres","Centres"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/research/overview","Research"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/research/overview","Overview"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/research-groups","Research Groups"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/sponsored-research","Sponsored Research"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/house-projects","In-House Projects"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/consultancy","Consultancy"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/courses-and-conferences","Courses and Conferences"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/yrf/about-programme","Young Research Fellows Programme"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/norms-and-forms","Norms and Forms"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/research/contacts","Contacts"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/campus-life","Campus Life"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/current-students","Students"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/facilities","Facilities"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/events/dr-sanjeev-kumar-pec-india-2020-top-cited-paper-award","Dr. Sanjeev Kumar has received the India 2020 Top Cited Paper Award"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/events/online-short-term-course-stc-smart-functional-materials-emerging-applications","Online Short Term Course (STC) on Smart Functional Materials for Emerging Applications"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/events/webinar-ansys-high-frequency-application-5g-antenna","Webinar on ANSYS High Frequency Application in 5G Antenna"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/events/two-days-workshop-advanced-functional-materials-wafm-2020","Two Days Workshop on Advanced Functional Materials (WAFM-2020)"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/events/online-short-term-course-nanotechnology-electronic-and-photonic-devices-nanodev-2020","Online Short Term Course on Nanotechnology for Electronic and Photonic Devices (NANODEV-2020)"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/events/6th-international-yoga-day","6th International Yoga Day"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/all_events","All Events"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/institute","Institute"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/history","History"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/vision","Vision & Mission"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/campus","Campus"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/location","Location"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/top-stories","Top Stories"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/pec-anthem","PEC Anthem"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/all_events","News & Events"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/rules-guidelines-forms","Rules, Guidelines & Forms"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/office-orders","Office Orders"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/tenders","Tenders and Quotations"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/jobs","Job Openings"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/research/overview","Overview"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/research-groups","Research Groups"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/sponsored-research","Sponsored Research"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/consultancy","Consultancy"
"https://pec.ac.in/events/two-days-workshop-advanced-functional-materials-wafm-2020/coe/collaborations","Collaborations"
